Jour	Foret	Essence	SommeBois
j78	Lac_Singapore	Fir	0.000
j79	Lac_Singapore	Fir	0.000
j80	Lac_Singapore	Fir	0.000
j81	Lac_Singapore	Fir	0.000
j82	Lac_Singapore	Fir	0.000
j83	Lac_Singapore	Fir	0.000
j01	Lac_aux_Rats	SPF	0.000
j02	Lac_aux_Rats	SPF	0.000
j03	Lac_aux_Rats	SPF	3014.000
j04	Lac_aux_Rats	SPF	3014.000
j05	Lac_aux_Rats	SPF	0.000
j06	Lac_aux_Rats	SPF	1418.000
j07	Lac_aux_Rats	SPF	1418.000
j08	Lac_aux_Rats	SPF	1418.000
j09	Lac_aux_Rats	SPF	0.000
j10	Lac_aux_Rats	SPF	1418.000
j11	Lac_aux_Rats	SPF	1418.000
j12	Lac_aux_Rats	SPF	1418.000
j13	Lac_aux_Rats	SPF	0.000
j14	Lac_aux_Rats	SPF	1418.000
j15	Lac_aux_Rats	SPF	1418.000
j16	Lac_aux_Rats	SPF	0.000
j17	Lac_aux_Rats	SPF	0.000
j18	Lac_aux_Rats	SPF	1418.000
j19	Lac_aux_Rats	SPF	0.000
j20	Lac_aux_Rats	SPF	1418.000
j21	Lac_aux_Rats	SPF	0.000
j22	Lac_aux_Rats	SPF	1418.000
j23	Lac_aux_Rats	SPF	156.000
j24	Lac_aux_Rats	SPF	1418.000
j25	Lac_aux_Rats	SPF	0.000
j26	Lac_aux_Rats	SPF	0.000
j27	Lac_aux_Rats	SPF	0.000
j28	Lac_aux_Rats	SPF	0.000
j29	Lac_aux_Rats	SPF	0.000
j30	Lac_aux_Rats	SPF	0.000
j31	Lac_aux_Rats	SPF	0.000
j32	Lac_aux_Rats	SPF	0.000
j33	Lac_aux_Rats	SPF	0.000
j34	Lac_aux_Rats	SPF	0.000
j35	Lac_aux_Rats	SPF	0.000
j36	Lac_aux_Rats	SPF	0.000
j37	Lac_aux_Rats	SPF	0.000
j38	Lac_aux_Rats	SPF	0.000
j39	Lac_aux_Rats	SPF	0.000
j40	Lac_aux_Rats	SPF	0.000
j41	Lac_aux_Rats	SPF	0.000
j42	Lac_aux_Rats	SPF	0.000
j43	Lac_aux_Rats	SPF	0.000
j44	Lac_aux_Rats	SPF	0.000
j45	Lac_aux_Rats	SPF	0.000
j46	Lac_aux_Rats	SPF	0.000
j47	Lac_aux_Rats	SPF	0.000
j48	Lac_aux_Rats	SPF	0.000
j49	Lac_aux_Rats	SPF	0.000
j50	Lac_aux_Rats	SPF	0.000
j51	Lac_aux_Rats	SPF	0.000
j52	Lac_aux_Rats	SPF	0.000
j53	Lac_aux_Rats	SPF	0.000
j54	Lac_aux_Rats	SPF	0.000
j55	Lac_aux_Rats	SPF	0.000
j56	Lac_aux_Rats	SPF	0.000
j57	Lac_aux_Rats	SPF	0.000
j58	Lac_aux_Rats	SPF	0.000
j59	Lac_aux_Rats	SPF	0.000
j60	Lac_aux_Rats	SPF	0.000
j61	Lac_aux_Rats	SPF	0.000
j62	Lac_aux_Rats	SPF	0.000
j63	Lac_aux_Rats	SPF	0.000
j64	Lac_aux_Rats	SPF	0.000
j65	Lac_aux_Rats	SPF	0.000
j66	Lac_aux_Rats	SPF	0.000
j67	Lac_aux_Rats	SPF	0.000
j68	Lac_aux_Rats	SPF	0.000
j69	Lac_aux_Rats	SPF	0.000
j70	Lac_aux_Rats	SPF	0.000
j71	Lac_aux_Rats	SPF	0.000
j72	Lac_aux_Rats	SPF	0.000
j73	Lac_aux_Rats	SPF	0.000
j74	Lac_aux_Rats	SPF	0.000
j75	Lac_aux_Rats	SPF	0.000
j76	Lac_aux_Rats	SPF	0.000
j77	Lac_aux_Rats	SPF	0.000
j78	Lac_aux_Rats	SPF	0.000
j79	Lac_aux_Rats	SPF	0.000
j80	Lac_aux_Rats	SPF	0.000
j81	Lac_aux_Rats	SPF	0.000
j82	Lac_aux_Rats	SPF	0.000
j83	Lac_aux_Rats	SPF	0.000
j01	Lac_aux_Rats	Fir	0.000
j02	Lac_aux_Rats	Fir	0.000
j03	Lac_aux_Rats	Fir	1328.000
j04	Lac_aux_Rats	Fir	1328.000
j05	Lac_aux_Rats	Fir	1328.000
j06	Lac_aux_Rats	Fir	1328.000
j07	Lac_aux_Rats	Fir	786.938
j08	Lac_aux_Rats	Fir	1328.000
j09	Lac_aux_Rats	Fir	1328.000
j10	Lac_aux_Rats	Fir	1328.000
j11	Lac_aux_Rats	Fir	1328.000
j12	Lac_aux_Rats	Fir	903.187
j13	Lac_aux_Rats	Fir	1328.000
j14	Lac_aux_Rats	Fir	1328.000
j15	Lac_aux_Rats	Fir	1328.000
j16	Lac_aux_Rats	Fir	786.938
j17	Lac_aux_Rats	Fir	0.000
j18	Lac_aux_Rats	Fir	1328.000
j19	Lac_aux_Rats	Fir	0.000
j20	Lac_aux_Rats	Fir	786.938
j21	Lac_aux_Rats	Fir	0.000
j22	Lac_aux_Rats	Fir	1328.000
j23	Lac_aux_Rats	Fir	1344.000
j24	Lac_aux_Rats	Fir	1328.000
j25	Lac_aux_Rats	Fir	0.000
j26	Lac_aux_Rats	Fir	0.000
j27	Lac_aux_Rats	Fir	0.000
j28	Lac_aux_Rats	Fir	0.000
j29	Lac_aux_Rats	Fir	0.000
j30	Lac_aux_Rats	Fir	0.000
j31	Lac_aux_Rats	Fir	0.000
j32	Lac_aux_Rats	Fir	0.000
j33	Lac_aux_Rats	Fir	0.000
j34	Lac_aux_Rats	Fir	0.000
j35	Lac_aux_Rats	Fir	0.000
j36	Lac_aux_Rats	Fir	0.000
j37	Lac_aux_Rats	Fir	0.000
j38	Lac_aux_Rats	Fir	0.000
j39	Lac_aux_Rats	Fir	0.000
j40	Lac_aux_Rats	Fir	0.000
j41	Lac_aux_Rats	Fir	0.000
j42	Lac_aux_Rats	Fir	0.000
j43	Lac_aux_Rats	Fir	0.000
j44	Lac_aux_Rats	Fir	0.000
j45	Lac_aux_Rats	Fir	0.000
j46	Lac_aux_Rats	Fir	0.000
j47	Lac_aux_Rats	Fir	0.000
j48	Lac_aux_Rats	Fir	0.000
j49	Lac_aux_Rats	Fir	0.000
j50	Lac_aux_Rats	Fir	0.000
j51	Lac_aux_Rats	Fir	0.000
j52	Lac_aux_Rats	Fir	0.000
j53	Lac_aux_Rats	Fir	0.000
j54	Lac_aux_Rats	Fir	0.000
j55	Lac_aux_Rats	Fir	0.000
j56	Lac_aux_Rats	Fir	0.000
j57	Lac_aux_Rats	Fir	0.000
j58	Lac_aux_Rats	Fir	0.000
j59	Lac_aux_Rats	Fir	0.000
j60	Lac_aux_Rats	Fir	0.000
j61	Lac_aux_Rats	Fir	0.000
j62	Lac_aux_Rats	Fir	0.000
j63	Lac_aux_Rats	Fir	0.000
j64	Lac_aux_Rats	Fir	0.000
j65	Lac_aux_Rats	Fir	0.000
j66	Lac_aux_Rats	Fir	0.000
j67	Lac_aux_Rats	Fir	0.000
j68	Lac_aux_Rats	Fir	0.000
j69	Lac_aux_Rats	Fir	0.000
j70	Lac_aux_Rats	Fir	0.000
j71	Lac_aux_Rats	Fir	0.000
j72	Lac_aux_Rats	Fir	0.000
j73	Lac_aux_Rats	Fir	0.000
j74	Lac_aux_Rats	Fir	0.000
j75	Lac_aux_Rats	Fir	0.000
j76	Lac_aux_Rats	Fir	0.000
j77	Lac_aux_Rats	Fir	0.000
j78	Lac_aux_Rats	Fir	0.000
j79	Lac_aux_Rats	Fir	0.000
j80	Lac_aux_Rats	Fir	0.000
j81	Lac_aux_Rats	Fir	0.000
j82	Lac_aux_Rats	Fir	0.000
j83	Lac_aux_Rats	Fir	0.000
j01	Lac_Malfait	SPF	0.000
j02	Lac_Malfait	SPF	0.000
j03	Lac_Malfait	SPF	0.000
j04	Lac_Malfait	SPF	0.000
j05	Lac_Malfait	SPF	0.000
j06	Lac_Malfait	SPF	0.000
j07	Lac_Malfait	SPF	0.000
j08	Lac_Malfait	SPF	0.000
j09	Lac_Malfait	SPF	0.000
j10	Lac_Malfait	SPF	0.000
j11	Lac_Malfait	SPF	0.000
j12	Lac_Malfait	SPF	0.000
j13	Lac_Malfait	SPF	0.000
j14	Lac_Malfait	SPF	0.000
j15	Lac_Malfait	SPF	0.000
j16	Lac_Malfait	SPF	0.000
j17	Lac_Malfait	SPF	0.000
j18	Lac_Malfait	SPF	0.000
j19	Lac_Malfait	SPF	0.000
j20	Lac_Malfait	SPF	0.000
j21	Lac_Malfait	SPF	0.000
j22	Lac_Malfait	SPF	0.000
j23	Lac_Malfait	SPF	0.000
j24	Lac_Malfait	SPF	0.000
j25	Lac_Malfait	SPF	0.000
j26	Lac_Malfait	SPF	0.000
j27	Lac_Malfait	SPF	0.000
j28	Lac_Malfait	SPF	0.000
j29	Lac_Malfait	SPF	0.000
j30	Lac_Malfait	SPF	0.800
j31	Lac_Malfait	SPF	0.000
j32	Lac_Malfait	SPF	0.000
j33	Lac_Malfait	SPF	0.000
j34	Lac_Malfait	SPF	0.000
j35	Lac_Malfait	SPF	0.000
j36	Lac_Malfait	SPF	0.000
j37	Lac_Malfait	SPF	1418.000
j38	Lac_Malfait	SPF	1418.000
j39	Lac_Malfait	SPF	1418.000
j40	Lac_Malfait	SPF	0.000
j41	Lac_Malfait	SPF	0.000
j42	Lac_Malfait	SPF	1418.000
j43	Lac_Malfait	SPF	0.000
j44	Lac_Malfait	SPF	1813.200
j45	Lac_Malfait	SPF	1418.000
j46	Lac_Malfait	SPF	1418.000
j47	Lac_Malfait	SPF	1418.000
j48	Lac_Malfait	SPF	1418.000
j49	Lac_Malfait	SPF	3014.000
j50	Lac_Malfait	SPF	1418.000
j51	Lac_Malfait	SPF	1418.000
j52	Lac_Malfait	SPF	0.000
j53	Lac_Malfait	SPF	0.000
j54	Lac_Malfait	SPF	0.000
j55	Lac_Malfait	SPF	0.000
j56	Lac_Malfait	SPF	0.000
j57	Lac_Malfait	SPF	0.000
j58	Lac_Malfait	SPF	0.000
j59	Lac_Malfait	SPF	0.000
j60	Lac_Malfait	SPF	0.000
j61	Lac_Malfait	SPF	0.000
j62	Lac_Malfait	SPF	0.000
j63	Lac_Malfait	SPF	0.000
j64	Lac_Malfait	SPF	0.000
j65	Lac_Malfait	SPF	0.000
j66	Lac_Malfait	SPF	0.000
j67	Lac_Malfait	SPF	0.000
j68	Lac_Malfait	SPF	0.000
j69	Lac_Malfait	SPF	0.000
j70	Lac_Malfait	SPF	0.000
j71	Lac_Malfait	SPF	0.000
j72	Lac_Malfait	SPF	0.000
j73	Lac_Malfait	SPF	0.000
j74	Lac_Malfait	SPF	0.000
j75	Lac_Malfait	SPF	0.000
j76	Lac_Malfait	SPF	0.000
j77	Lac_Malfait	SPF	0.000
j78	Lac_Malfait	SPF	0.000
j79	Lac_Malfait	SPF	0.000
j80	Lac_Malfait	SPF	0.000
j81	Lac_Malfait	SPF	0.000
j82	Lac_Malfait	SPF	0.000
j83	Lac_Malfait	SPF	0.000
j01	Lac_Malfait	Fir	0.000
j02	Lac_Malfait	Fir	0.000
j03	Lac_Malfait	Fir	0.000
j04	Lac_Malfait	Fir	0.000
j05	Lac_Malfait	Fir	0.000
j06	Lac_Malfait	Fir	0.000
j07	Lac_Malfait	Fir	0.000
j08	Lac_Malfait	Fir	0.000
j09	Lac_Malfait	Fir	0.000
j10	Lac_Malfait	Fir	0.000
j11	Lac_Malfait	Fir	0.000
j12	Lac_Malfait	Fir	0.000
j13	Lac_Malfait	Fir	0.000
j14	Lac_Malfait	Fir	0.000
j15	Lac_Malfait	Fir	0.000
j16	Lac_Malfait	Fir	0.000
j17	Lac_Malfait	Fir	0.000
j18	Lac_Malfait	Fir	0.000
j19	Lac_Malfait	Fir	0.000
j20	Lac_Malfait	Fir	0.000
j21	Lac_Malfait	Fir	0.000
j22	Lac_Malfait	Fir	0.000
j23	Lac_Malfait	Fir	0.000
j24	Lac_Malfait	Fir	0.000
j25	Lac_Malfait	Fir	0.000
j26	Lac_Malfait	Fir	0.000
j27	Lac_Malfait	Fir	0.000
j28	Lac_Malfait	Fir	0.000
j29	Lac_Malfait	Fir	0.000
j30	Lac_Malfait	Fir	1945.085
j31	Lac_Malfait	Fir	1328.000
j32	Lac_Malfait	Fir	617.085
j33	Lac_Malfait	Fir	0.000
j34	Lac_Malfait	Fir	1945.085
j35	Lac_Malfait	Fir	0.000
j36	Lac_Malfait	Fir	1945.085
j37	Lac_Malfait	Fir	617.085
j38	Lac_Malfait	Fir	1348.755
j39	Lac_Malfait	Fir	1945.085
j40	Lac_Malfait	Fir	0.000
j41	Lac_Malfait	Fir	0.000
j42	Lac_Malfait	Fir	1990.938
j43	Lac_Malfait	Fir	0.000
j44	Lac_Malfait	Fir	1990.938
j45	Lac_Malfait	Fir	1945.085
j46	Lac_Malfait	Fir	1945.085
j47	Lac_Malfait	Fir	1990.938
j48	Lac_Malfait	Fir	1945.085
j49	Lac_Malfait	Fir	1076.647
j50	Lac_Malfait	Fir	1990.938
j51	Lac_Malfait	Fir	1945.085
j52	Lac_Malfait	Fir	0.000
j53	Lac_Malfait	Fir	0.000
j54	Lac_Malfait	Fir	0.000
j55	Lac_Malfait	Fir	0.000
j56	Lac_Malfait	Fir	0.000
j57	Lac_Malfait	Fir	0.000
j58	Lac_Malfait	Fir	0.000
j59	Lac_Malfait	Fir	0.000
j60	Lac_Malfait	Fir	0.000
j61	Lac_Malfait	Fir	0.000
j62	Lac_Malfait	Fir	0.000
j63	Lac_Malfait	Fir	0.000
j64	Lac_Malfait	Fir	0.000
j65	Lac_Malfait	Fir	0.000
j66	Lac_Malfait	Fir	0.000
j67	Lac_Malfait	Fir	0.000
j68	Lac_Malfait	Fir	0.000
j69	Lac_Malfait	Fir	0.000
j70	Lac_Malfait	Fir	0.000
j71	Lac_Malfait	Fir	0.000
j72	Lac_Malfait	Fir	0.000
j73	Lac_Malfait	Fir	0.000
j74	Lac_Malfait	Fir	0.000
j75	Lac_Malfait	Fir	0.000
j76	Lac_Malfait	Fir	0.000
j77	Lac_Malfait	Fir	0.000
j78	Lac_Malfait	Fir	0.000
j79	Lac_Malfait	Fir	0.000
j80	Lac_Malfait	Fir	0.000
j81	Lac_Malfait	Fir	0.000
j82	Lac_Malfait	Fir	0.000
j83	Lac_Malfait	Fir	0.000
j01	Lac_Dentelle	SPF	0.000
j02	Lac_Dentelle	SPF	0.000
j03	Lac_Dentelle	SPF	0.000
j04	Lac_Dentelle	SPF	0.000
j05	Lac_Dentelle	SPF	0.000
j06	Lac_Dentelle	SPF	0.000
j07	Lac_Dentelle	SPF	0.000
j08	Lac_Dentelle	SPF	0.000
j09	Lac_Dentelle	SPF	0.000
j10	Lac_Dentelle	SPF	0.000
j11	Lac_Dentelle	SPF	0.000
j12	Lac_Dentelle	SPF	0.000
j13	Lac_Dentelle	SPF	0.000
j14	Lac_Dentelle	SPF	0.000
j15	Lac_Dentelle	SPF	0.000
j16	Lac_Dentelle	SPF	0.000
j17	Lac_Dentelle	SPF	0.000
j18	Lac_Dentelle	SPF	0.000
j19	Lac_Dentelle	SPF	0.000
j20	Lac_Dentelle	SPF	0.000
j21	Lac_Dentelle	SPF	0.000
j22	Lac_Dentelle	SPF	0.000
j23	Lac_Dentelle	SPF	0.000
j24	Lac_Dentelle	SPF	0.000
j25	Lac_Dentelle	SPF	0.000
j26	Lac_Dentelle	SPF	0.000
j27	Lac_Dentelle	SPF	0.000
j28	Lac_Dentelle	SPF	0.000
j29	Lac_Dentelle	SPF	0.000
j30	Lac_Dentelle	SPF	0.000
j31	Lac_Dentelle	SPF	0.000
j32	Lac_Dentelle	SPF	0.000
j33	Lac_Dentelle	SPF	0.000
j34	Lac_Dentelle	SPF	0.000
j35	Lac_Dentelle	SPF	0.000
j36	Lac_Dentelle	SPF	0.000
j37	Lac_Dentelle	SPF	0.000
j38	Lac_Dentelle	SPF	0.000
j39	Lac_Dentelle	SPF	0.000
j40	Lac_Dentelle	SPF	0.000
j41	Lac_Dentelle	SPF	0.000
j42	Lac_Dentelle	SPF	0.000
j43	Lac_Dentelle	SPF	0.000
j44	Lac_Dentelle	SPF	0.000
j45	Lac_Dentelle	SPF	0.000
j46	Lac_Dentelle	SPF	0.000
j47	Lac_Dentelle	SPF	0.000
j48	Lac_Dentelle	SPF	0.000
j49	Lac_Dentelle	SPF	0.000
j50	Lac_Dentelle	SPF	0.000
j51	Lac_Dentelle	SPF	0.000
j52	Lac_Dentelle	SPF	0.000
j53	Lac_Dentelle	SPF	0.000
j54	Lac_Dentelle	SPF	0.000
j55	Lac_Dentelle	SPF	0.000
j56	Lac_Dentelle	SPF	0.000
j57	Lac_Dentelle	SPF	0.000
j58	Lac_Dentelle	SPF	0.000
j59	Lac_Dentelle	SPF	0.000
j60	Lac_Dentelle	SPF	0.000
j61	Lac_Dentelle	SPF	0.000
j62	Lac_Dentelle	SPF	0.000
j63	Lac_Dentelle	SPF	0.000
j64	Lac_Dentelle	SPF	0.000
j65	Lac_Dentelle	SPF	0.000
j66	Lac_Dentelle	SPF	0.000
j67	Lac_Dentelle	SPF	0.000
j68	Lac_Dentelle	SPF	0.000
j69	Lac_Dentelle	SPF	0.000
j70	Lac_Dentelle	SPF	0.000
j71	Lac_Dentelle	SPF	0.000
j72	Lac_Dentelle	SPF	0.000
j73	Lac_Dentelle	SPF	0.000
j74	Lac_Dentelle	SPF	0.000
j75	Lac_Dentelle	SPF	0.000
j76	Lac_Dentelle	SPF	0.000
j77	Lac_Dentelle	SPF	0.000
j78	Lac_Dentelle	SPF	0.000
j79	Lac_Dentelle	SPF	0.000
j80	Lac_Dentelle	SPF	0.000
j81	Lac_Dentelle	SPF	0.000
j82	Lac_Dentelle	SPF	0.000
j83	Lac_Dentelle	SPF	0.000
j01	Lac_Dentelle	Fir	0.000
j02	Lac_Dentelle	Fir	0.000
j03	Lac_Dentelle	Fir	0.000
j04	Lac_Dentelle	Fir	0.000
j05	Lac_Dentelle	Fir	0.000
j06	Lac_Dentelle	Fir	0.000
j07	Lac_Dentelle	Fir	0.000
j08	Lac_Dentelle	Fir	0.000
j09	Lac_Dentelle	Fir	0.000
j10	Lac_Dentelle	Fir	0.000
j11	Lac_Dentelle	Fir	0.000
j12	Lac_Dentelle	Fir	0.000
j13	Lac_Dentelle	Fir	0.000
j14	Lac_Dentelle	Fir	0.000
j15	Lac_Dentelle	Fir	0.000
j16	Lac_Dentelle	Fir	0.000
j17	Lac_Dentelle	Fir	0.000
j18	Lac_Dentelle	Fir	0.000
j19	Lac_Dentelle	Fir	0.000
j20	Lac_Dentelle	Fir	0.000
j21	Lac_Dentelle	Fir	0.000
j22	Lac_Dentelle	Fir	0.000
j23	Lac_Dentelle	Fir	0.000
j24	Lac_Dentelle	Fir	0.000
j25	Lac_Dentelle	Fir	0.000
j26	Lac_Dentelle	Fir	0.000
j27	Lac_Dentelle	Fir	0.000
j28	Lac_Dentelle	Fir	0.000
j29	Lac_Dentelle	Fir	0.000
j30	Lac_Dentelle	Fir	0.000
j31	Lac_Dentelle	Fir	0.000
j32	Lac_Dentelle	Fir	0.000
j33	Lac_Dentelle	Fir	0.000
j34	Lac_Dentelle	Fir	0.000
j35	Lac_Dentelle	Fir	0.000
j36	Lac_Dentelle	Fir	0.000
j37	Lac_Dentelle	Fir	0.000
j38	Lac_Dentelle	Fir	0.000
j39	Lac_Dentelle	Fir	0.000
j40	Lac_Dentelle	Fir	0.000
j41	Lac_Dentelle	Fir	0.000
j42	Lac_Dentelle	Fir	0.000
j43	Lac_Dentelle	Fir	0.000
j44	Lac_Dentelle	Fir	0.000
j45	Lac_Dentelle	Fir	0.000
j46	Lac_Dentelle	Fir	0.000
j47	Lac_Dentelle	Fir	0.000
j48	Lac_Dentelle	Fir	0.000
j49	Lac_Dentelle	Fir	0.000
j50	Lac_Dentelle	Fir	0.000
j51	Lac_Dentelle	Fir	0.000
j52	Lac_Dentelle	Fir	0.000
j53	Lac_Dentelle	Fir	0.000
j54	Lac_Dentelle	Fir	0.000
j55	Lac_Dentelle	Fir	0.000
j56	Lac_Dentelle	Fir	0.000
j57	Lac_Dentelle	Fir	0.000
j58	Lac_Dentelle	Fir	0.000
j59	Lac_Dentelle	Fir	0.000
j60	Lac_Dentelle	Fir	0.000
j61	Lac_Dentelle	Fir	0.000
j62	Lac_Dentelle	Fir	0.000
j63	Lac_Dentelle	Fir	0.000
j64	Lac_Dentelle	Fir	0.000
j65	Lac_Dentelle	Fir	0.000
j66	Lac_Dentelle	Fir	0.000
j67	Lac_Dentelle	Fir	0.000
j68	Lac_Dentelle	Fir	0.000
j69	Lac_Dentelle	Fir	0.000
j70	Lac_Dentelle	Fir	0.000
j71	Lac_Dentelle	Fir	0.000
j72	Lac_Dentelle	Fir	0.000
j73	Lac_Dentelle	Fir	0.000
j74	Lac_Dentelle	Fir	0.000
j75	Lac_Dentelle	Fir	0.000
j76	Lac_Dentelle	Fir	0.000
j77	Lac_Dentelle	Fir	0.000
j78	Lac_Dentelle	Fir	0.000
j79	Lac_Dentelle	Fir	0.000
j80	Lac_Dentelle	Fir	0.000
j81	Lac_Dentelle	Fir	0.000
j82	Lac_Dentelle	Fir	0.000
j83	Lac_Dentelle	Fir	0.000
j01	Zec_Varin	SPF	0.000
j02	Zec_Varin	SPF	0.000
j03	Zec_Varin	SPF	0.000
j04	Zec_Varin	SPF	0.000
j05	Zec_Varin	SPF	0.000
j06	Zec_Varin	SPF	0.000
j07	Zec_Varin	SPF	0.000
j08	Zec_Varin	SPF	0.000
j09	Zec_Varin	SPF	0.000
j10	Zec_Varin	SPF	0.000
j11	Zec_Varin	SPF	0.000
j12	Zec_Varin	SPF	0.000
j13	Zec_Varin	SPF	0.000
j14	Zec_Varin	SPF	0.000
j15	Zec_Varin	SPF	0.000
j16	Zec_Varin	SPF	0.000
j17	Zec_Varin	SPF	0.000
j18	Zec_Varin	SPF	0.000
j19	Zec_Varin	SPF	0.000
j20	Zec_Varin	SPF	0.000
j21	Zec_Varin	SPF	0.000
j22	Zec_Varin	SPF	0.000
j23	Zec_Varin	SPF	0.000
j24	Zec_Varin	SPF	0.000
j25	Zec_Varin	SPF	0.000
j26	Zec_Varin	SPF	0.000
j27	Zec_Varin	SPF	0.000
j28	Zec_Varin	SPF	0.000
j29	Zec_Varin	SPF	0.000
j30	Zec_Varin	SPF	0.000
j31	Zec_Varin	SPF	0.000
j32	Zec_Varin	SPF	0.000
j33	Zec_Varin	SPF	0.000
j34	Zec_Varin	SPF	0.000
j35	Zec_Varin	SPF	0.000
j36	Zec_Varin	SPF	0.000
j37	Zec_Varin	SPF	0.000
j38	Zec_Varin	SPF	0.000
j39	Zec_Varin	SPF	0.000
j40	Zec_Varin	SPF	0.000
j41	Zec_Varin	SPF	0.000
j42	Zec_Varin	SPF	0.000
j43	Zec_Varin	SPF	0.000
j44	Zec_Varin	SPF	0.000
j45	Zec_Varin	SPF	0.000
j46	Zec_Varin	SPF	0.000
j47	Zec_Varin	SPF	0.000
j48	Zec_Varin	SPF	0.000
j49	Zec_Varin	SPF	0.000
j50	Zec_Varin	SPF	0.000
j51	Zec_Varin	SPF	0.000
j52	Zec_Varin	SPF	0.000
j53	Zec_Varin	SPF	0.000
j54	Zec_Varin	SPF	0.000
j55	Zec_Varin	SPF	0.000
j56	Zec_Varin	SPF	0.000
j57	Zec_Varin	SPF	0.000
j58	Zec_Varin	SPF	0.000
j59	Zec_Varin	SPF	0.000
j60	Zec_Varin	SPF	0.000
j61	Zec_Varin	SPF	1418.000
j62	Zec_Varin	SPF	0.000
j63	Zec_Varin	SPF	0.000
j64	Zec_Varin	SPF	0.000
j65	Zec_Varin	SPF	0.000
j66	Zec_Varin	SPF	0.000
j67	Zec_Varin	SPF	1418.000
j68	Zec_Varin	SPF	0.000
j69	Zec_Varin	SPF	0.000
j70	Zec_Varin	SPF	0.000
j71	Zec_Varin	SPF	0.000
j72	Zec_Varin	SPF	0.000
j73	Zec_Varin	SPF	0.000
j74	Zec_Varin	SPF	1418.000
j75	Zec_Varin	SPF	3014.000
j76	Zec_Varin	SPF	1418.000
j77	Zec_Varin	SPF	3014.000
j78	Zec_Varin	SPF	1664.000
j79	Zec_Varin	SPF	1418.000
j80	Zec_Varin	SPF	1418.000
j81	Zec_Varin	SPF	0.000
j82	Zec_Varin	SPF	0.000
j83	Zec_Varin	SPF	0.000
j01	Zec_Varin	Fir	0.000
j02	Zec_Varin	Fir	0.000
j03	Zec_Varin	Fir	0.000
j04	Zec_Varin	Fir	0.000
j05	Zec_Varin	Fir	0.000
j06	Zec_Varin	Fir	0.000
j07	Zec_Varin	Fir	0.000
j08	Zec_Varin	Fir	0.000
j09	Zec_Varin	Fir	0.000
j10	Zec_Varin	Fir	0.000
j11	Zec_Varin	Fir	0.000
j12	Zec_Varin	Fir	0.000
j13	Zec_Varin	Fir	0.000
j14	Zec_Varin	Fir	0.000
j15	Zec_Varin	Fir	0.000
j16	Zec_Varin	Fir	0.000
j17	Zec_Varin	Fir	0.000
j18	Zec_Varin	Fir	0.000
j19	Zec_Varin	Fir	0.000
j20	Zec_Varin	Fir	0.000
j21	Zec_Varin	Fir	0.000
j22	Zec_Varin	Fir	0.000
j23	Zec_Varin	Fir	0.000
j24	Zec_Varin	Fir	0.000
j25	Zec_Varin	Fir	0.000
j26	Zec_Varin	Fir	0.000
j27	Zec_Varin	Fir	0.000
j28	Zec_Varin	Fir	0.000
j29	Zec_Varin	Fir	0.000
j30	Zec_Varin	Fir	0.000
j31	Zec_Varin	Fir	0.000
j32	Zec_Varin	Fir	0.000
j33	Zec_Varin	Fir	0.000
j34	Zec_Varin	Fir	0.000
j35	Zec_Varin	Fir	0.000
j36	Zec_Varin	Fir	0.000
j37	Zec_Varin	Fir	0.000
j38	Zec_Varin	Fir	0.000
j39	Zec_Varin	Fir	0.000
j40	Zec_Varin	Fir	0.000
j41	Zec_Varin	Fir	0.000
j42	Zec_Varin	Fir	0.000
j43	Zec_Varin	Fir	0.000
j44	Zec_Varin	Fir	0.000
j45	Zec_Varin	Fir	0.000
j46	Zec_Varin	Fir	0.000
j47	Zec_Varin	Fir	0.000
j48	Zec_Varin	Fir	0.000
j49	Zec_Varin	Fir	0.000
j50	Zec_Varin	Fir	0.000
j51	Zec_Varin	Fir	0.000
j52	Zec_Varin	Fir	0.000
j53	Zec_Varin	Fir	0.000
j54	Zec_Varin	Fir	0.000
j55	Zec_Varin	Fir	0.000
j56	Zec_Varin	Fir	0.000
j57	Zec_Varin	Fir	0.000
j58	Zec_Varin	Fir	0.000
j59	Zec_Varin	Fir	0.000
j60	Zec_Varin	Fir	0.000
j61	Zec_Varin	Fir	1204.000
j62	Zec_Varin	Fir	0.000
j63	Zec_Varin	Fir	0.000
j64	Zec_Varin	Fir	0.000
j65	Zec_Varin	Fir	0.000
j66	Zec_Varin	Fir	0.000
j67	Zec_Varin	Fir	1204.000
j68	Zec_Varin	Fir	0.000
j69	Zec_Varin	Fir	0.000
j70	Zec_Varin	Fir	0.000
j71	Zec_Varin	Fir	0.000
j72	Zec_Varin	Fir	0.000
j73	Zec_Varin	Fir	0.000
j74	Zec_Varin	Fir	1204.000
j75	Zec_Varin	Fir	1204.000
j76	Zec_Varin	Fir	1204.000
j77	Zec_Varin	Fir	1168.000
j78	Zec_Varin	Fir	1204.000
j79	Zec_Varin	Fir	1204.000
j80	Zec_Varin	Fir	1204.000
j81	Zec_Varin	Fir	0.000
j82	Zec_Varin	Fir	0.000
j83	Zec_Varin	Fir	0.000
j01	Lac_Aline	SPF	0.000
j02	Lac_Aline	SPF	0.000
j03	Lac_Aline	SPF	0.000
j04	Lac_Aline	SPF	0.000
j05	Lac_Aline	SPF	0.000
j06	Lac_Aline	SPF	0.000
j07	Lac_Aline	SPF	0.000
j08	Lac_Aline	SPF	0.000
j09	Lac_Aline	SPF	0.000
